,STN---,WBAN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
5813,601950,99999,20140312,40.1,37.1,9999.9,848.6,7.0,9.9,14.0,999.9,43.9,37.8*,0.02E,999.9,0
5814,601950,99999,20140313,42.9,35.8,9999.9,851.1,5.5,6.4,8.0,999.9,52.9,37.8,0.01E,999.9,0
5815,601950,99999,20140314,38.1,36.3,9999.9,853.4,4.5,6.8,8.0,999.9,43.3,36.3,0.12G,999.9,0
5816,601950,99999,20140315,45.2,33.0,9999.9,855.4,7.6,4.6,11.1,999.9,54.7,32.9,0.16G,999.9,0
5817,601950,99999,20140316,49.0,27.2,9999.9,854.9,7.0,7.0,12.0,999.9,63.9,31.6,0.00G,999.9,0
5818,601950,99999,20140317,54.0,25.3,9999.9,854.9,8.7,8.0,14.0,999.9,66.7,35.6*,0.00I,999.9,0
5819,601950,99999,20140318,50.9,31.8,9999.9,854.5,5.0,5.6,8.0,999.9,59.9*,39.2,0.20E,999.9,10
5820,601950,99999,20140319,52.3,33.0,9999.9,853.4,6.3,5.6,12.0,999.9,62.2,38.3,0.51G,999.9,0
5821,601950,99999,20140320,50.0,34.4,9999.9,851.8,6.2,5.6,15.9,999.9,60.6,38.7,0.00G,999.9,10
5822,605900,99999,20140101,48.8,43.3,1025.2,9999.9,6.2,0.0,999.9,999.9,59.0*,37.4,0.00G,999.9,0
5823,605900,99999,20140102,46.8,41.1,1025.0,9999.9,6.2,0.0,999.9,999.9,59.0*,37.6,0.00G,999.9,0
5824,605900,99999,20140103,51.1,40.5,1026.5,9999.9,6.2,0.0,999.9,999.9,64.4*,38.5,0.00G,999.9,0
5825,605900,99999,20140104,53.3,41.8,1025.8,9999.9,6.2,0.0,999.9,999.9,68.0,42.8,0.00G,999.9,0
5826,605900,99999,20140105,53.4,41.9,1024.5,9999.9,5.5,0.0,999.9,999.9,68.0,41.0,0.00G,999.9,0
5827,605900,99999,20140106,53.0,42.7,1023.8,9999.9,6.2,0.0,999.9,999.9,66.2*,42.4,0.00G,999.9,0
5828,605900,99999,20140107,54.4,40.7,1024.8,9999.9,6.2,0.0,999.9,999.9,66.2*,41.7,0.00G,999.9,0
5829,605900,99999,20140108,53.6,40.1,1026.6,9999.9,6.2,0.0,999.9,999.9,63.7,42.8*,0.00G,999.9,0
5830,605900,99999,20140109,53.7,40.0,1024.5,9999.9,6.2,1.2,9.9,999.9,61.9,44.6,0.00G,999.9,0
5831,605900,99999,20140110,54.5,42.3,1021.5,9999.9,6.2,0.0,999.9,999.9,59.7,50.0*,0.00G,999.9,0
5832,605900,99999,20140111,55.6,44.1,1020.5,9999.9,6.2,0.0,999.9,999.9,66.2*,48.9,0.00G,999.9,0
5833,605900,99999,20140112,54.9,42.3,1021.6,9999.9,6.2,0.0,999.9,999.9,65.1,43.3,0.00G,999.9,0
5834,605900,99999,20140113,52.9,42.5,1024.1,9999.9,6.2,0.0,999.9,999.9,64.4*,41.0,0.00G,999.9,0
5835,605900,99999,20140114,53.5,40.6,1018.5,9999.9,5.9,0.0,999.9,999.9,64.4*,47.3,0.00G,999.9,0
5836,605900,99999,20140115,52.0,40.6,1020.5,9999.9,6.2,0.0,999.9,999.9,64.4*,40.3,0.00G,999.9,0
5837,605900,99999,20140116,53.2,39.8,1021.0,9999.9,6.2,0.0,999.9,999.9,65.1,41.0,0.00G,999.9,0
5838,605900,99999,20140117,54.8,37.9,1014.8,9999.9,6.2,0.0,999.9,999.9,66.2*,41.0,0.00G,999.9,0
5839,605900,99999,20140118,53.7,36.8,1008.6,9999.9,5.7,0.0,999.9,999.9,66.2*,41.9,0.00G,999.9,10000
5840,605900,99999,20140119,55.3,41.1,1010.5,9999.9,3.3,0.0,999.9,999.9,66.9*,44.6*,0.08G,999.9,0
5841,605900,99999,20140120,51.3,36.3,1019.0,9999.9,5.1,0.0,999.9,999.9,62.6,41.9,0.00G,999.9,0
5842,605900,99999,20140121,46.8,33.6,1022.6,9999.9,6.2,0.0,999.9,999.9,59.0*,35.6,0.00G,999.9,0
5843,605900,99999,20140122,47.7,33.7,1020.0,9999.9,6.2,0.0,999.9,999.9,64.4*,33.8*,0.00G,999.9,0
5844,605900,99999,20140123,50.9,38.0,1018.7,9999.9,6.2,0.0,999.9,999.9,62.6*,42.3*,0.00G,999.9,0
5845,605900,99999,20140124,50.6,36.8,1023.3,9999.9,6.2,0.0,999.9,999.9,60.1,42.8,0.00G,999.9,0
5846,605900,99999,20140125,50.8,34.0,1022.1,9999.9,6.2,0.0,999.9,999.9,64.4*,35.6,0.00G,999.9,0
5847,605900,99999,20140126,54.3,42.0,1022.1,9999.9,6.2,0.0,999.9,999.9,66.7*,43.7,0.00G,999.9,0
5848,605900,99999,20140127,53.7,38.4,1017.7,9999.9,6.0,0.0,999.9,999.9,69.8*,40.3,0.00G,999.9,0
5849,605900,99999,20140128,53.7,36.7,1014.5,9999.9,5.0,0.0,999.9,999.9,66.2,42.4*,0.00G,999.9,0
5850,605900,99999,20140129,56.5,35.8,1007.7,9999.9,5.4,0.0,999.9,999.9,73.4*,39.2,0.00G,999.9,0
5851,605900,99999,20140130,55.1,34.9,999.9,9999.9,4.8,0.0,999.9,999.9,60.8*,49.8,0.00G,999.9,0
5852,605900,99999,20140202,55.4,35.7,1018.7,9999.9,6.2,0.0,999.9,999.9,64.9*,43.7,0.00G,999.9,0
5853,605900,99999,20140203,52.3,36.9,1018.7,9999.9,6.2,0.0,999.9,999.9,62.6*,41.0*,0.00G,999.9,0
5854,605900,99999,20140204,56.9,35.8,1019.0,9999.9,6.2,0.0,999.9,999.9,69.8*,47.3,0.00G,999.9,0
5855,605900,99999,20140205,57.6,37.7,1022.0,9999.9,6.2,0.0,999.9,999.9,77.5,40.1,0.00G,999.9,0
5856,605900,99999,20140206,60.7,40.4,1021.8,9999.9,6.2,0.0,999.9,999.9,78.8*,42.8,0.00G,999.9,0
5857,605900,99999,20140207,59.6,38.1,1019.9,9999.9,6.2,0.0,999.9,999.9,77.0*,44.6,0.00E,999.9,0
5858,605900,99999,20140208,57.8,36.7,1021.7,9999.9,6.2,0.0,999.9,999.9,68.0*,50.0*,0.00G,999.9,0
5859,605900,99999,20140209,58.7,36.3,1020.3,9999.9,6.2,0.0,999.9,999.9,77.5,41.0,0.00G,999.9,0
5860,605900,99999,20140210,57.5,32.5,1014.4,9999.9,3.5,10.7,28.0,999.9,80.6*,42.8,0.00G,999.9,0
5861,605900,99999,20140211,50.5,24.0,1023.5,9999.9,4.6,10.4,22.0,999.9,59.0*,42.3,0.00G,999.9,0
5862,605900,99999,20140212,55.0,32.3,1023.4,9999.9,6.2,6.5,18.1,999.9,69.8*,41.0*,0.00G,999.9,0
5863,605900,99999,20140213,56.4,41.3,1025.7,9999.9,6.2,0.9,6.0,999.9,70.3,42.8,0.00G,999.9,0
5864,605900,99999,20140214,59.9,43.9,1024.1,9999.9,6.2,0.0,999.9,999.9,75.2*,42.8,0.00G,999.9,0
5865,605900,99999,20140215,59.0,34.3,1019.6,9999.9,6.2,2.9,12.0,999.9,75.2*,42.1,0.00G,999.9,0
5866,605900,99999,20140216,63.4,28.5,1018.2,9999.9,6.2,2.8,9.9,999.9,82.6*,43.3,0.00G,999.9,0
5867,605900,99999,20140217,62.7,22.2,1011.7,9999.9,4.7,8.4,22.0,999.9,77.5,42.8*,0.00G,999.9,0
5868,605900,99999,20140218,63.3,37.6,1010.0,9999.9,3.6,6.7,15.9,999.9,73.4,55.4*,0.00G,999.9,0
5869,605900,99999,20140219,59.7,42.8,1012.0,9999.9,3.6,9.0,20.0,999.9,66.2*,51.8*,0.00G,999.9,0
5870,605900,99999,20140220,56.7,41.4,1018.8,9999.9,5.8,10.5,20.0,999.9,65.1,50.0,0.04G,999.9,0
5871,605900,99999,20140221,54.9,36.4,1022.4,9999.9,6.2,1.7,8.0,999.9,69.8,41.0,0.00G,999.9,0
5872,605900,99999,20140222,56.5,33.3,1021.2,9999.9,6.2,0.4,6.0,999.9,72.1,39.2*,0.00G,999.9,0
5873,605900,99999,20140223,57.5,36.8,1022.7,9999.9,6.2,5.6,14.0,999.9,66.2*,47.3,0.00G,999.9,0
5874,605900,99999,20140224,55.0,35.4,1020.2,9999.9,6.2,2.1,9.9,999.9,70.0,41.0,0.00G,999.9,0
5875,605900,99999,20140225,53.2,33.2,1020.2,9999.9,5.5,6.4,18.1,999.9,64.9,41.9,0.00G,999.9,0
5876,605900,99999,20140226,56.1,35.8,1022.9,9999.9,6.2,6.8,12.0,999.9,66.2*,41.4,0.00G,999.9,0
5877,605900,99999,20140227,58.2,34.9,1022.7,9999.9,6.2,8.7,15.9,999.9,64.4*,48.9,0.00G,999.9,0
5878,605900,99999,20140228,54.0,24.0,1023.1,9999.9,6.2,6.9,12.0,999.9,63.0,42.8*,0.00G,999.9,0
5879,605900,99999,20140301,60.0,30.3,1017.5,9999.9,6.1,9.5,20.0,999.9,72.1,43.7,0.00G,999.9,0
5880,605900,99999,20140302,65.7,36.4,1009.8,9999.9,3.2,14.3,29.9,999.9,75.2*,44.8,0.00G,999.9,0
5881,605900,99999,20140303,64.0,42.2,1012.8,9999.9,5.1,7.2,15.9,999.9,75.2*,52.9,0.00G,999.9,0
5882,605900,99999,20140304,59.1,36.6,1014.1,9999.9,5.2,6.0,18.1,999.9,70.7,44.6*,0.00G,999.9,0
5883,605900,99999,20140305,56.5,36.9,1016.7,9999.9,6.2,4.0,15.9,999.9,68.5,41.0,0.00G,999.9,0
5884,605900,99999,20140306,56.8,40.2,1018.1,9999.9,6.2,5.5,12.0,999.9,66.2*,48.2,0.00F,999.9,0
5885,605900,99999,20140307,53.3,31.7,1020.7,9999.9,6.2,3.5,14.0,999.9,64.4*,40.1,0.00G,999.9,0
5886,605900,99999,20140308,55.6,33.6,1024.6,9999.9,6.2,2.9,6.0,999.9,68.0*,40.5,0.00G,999.9,0
5887,605900,99999,20140309,56.2,33.9,1020.2,9999.9,6.2,2.1,9.9,999.9,71.6*,37.4,0.00G,999.9,0
5888,605900,99999,20140310,56.6,32.4,1016.9,9999.9,6.2,1.6,9.9,999.9,69.8*,42.8,0.00G,999.9,0
5889,605900,99999,20140311,51.5,31.9,1016.6,9999.9,6.2,11.5,14.0,999.9,64.4*,42.8,0.00G,999.9,0
5890,605900,99999,20140312,66.7,29.5,1010.1,9999.9,1.9,20.5,24.1,999.9,73.4*,56.8,0.00G,999.9,0
5891,605900,99999,20140313,58.8,40.2,1013.4,9999.9,3.0,9.9,20.0,999.9,66.2*,51.8,0.00G,999.9,0
5892,605900,99999,20140314,57.0,37.8,1017.0,9999.9,5.8,6.3,14.0,999.9,68.0*,44.1,0.00G,999.9,0
5893,605900,99999,20140315,57.8,39.7,1020.0,9999.9,6.2,7.8,15.9,999.9,68.0*,42.8,0.00G,999.9,0
5894,605900,99999,20140316,59.3,39.7,1022.5,9999.9,6.2,3.8,12.0,999.9,68.2,48.2,0.00G,999.9,0
5895,605900,99999,20140317,60.0,37.0,1023.6,9999.9,6.2,1.1,8.0,999.9,70.2*,42.8,0.00G,999.9,0
5896,605900,99999,20140318,63.0,36.5,1021.6,9999.9,6.2,3.7,9.9,999.9,73.6*,46.4,0.00G,999.9,0
5897,605900,99999,20140319,68.8,34.1,1018.0,9999.9,6.2,5.8,12.0,999.9,78.8*,59.0,0.00G,999.9,0
5898,605900,99999,20140320,69.0,34.1,1016.9,9999.9,6.2,2.7,9.9,999.9,78.8*,57.6,0.00G,999.9,0
5899,610450,99999,20140101,66.8,23.8,1013.4,963.3,8.8,1.4,4.1,999.9,84.2,52.9,0.00I,999.9,0
5900,610450,99999,20140102,70.8,20.2,1013.3,963.3,9.3,2.0,4.1,999.9,84.2,55.4,0.00I,999.9,0
5901,610450,99999,20140103,70.8,26.3,1014.3,964.3,9.3,3.5,6.0,999.9,83.3,60.8,0.00I,999.9,0
5902,610450,99999,20140104,72.6,29.7,1014.4,964.3,9.3,2.9,6.0,999.9,82.4,57.2,0.00I,999.9,0
5903,610450,99999,20140105,70.5,26.5,1013.9,963.9,1.1,3.2,6.0,999.9,82.4,61.2,0.00I,999.9,0
5904,610450,99999,20140106,69.2,28.2,1013.7,964.1,1.1,2.9,4.1,999.9,81.5,59.0,0.00I,999.9,0
5905,610450,99999,20140107,72.3,33.0,1013.7,963.8,8.8,2.3,6.0,999.9,84.2,57.2,0.00I,999.9,0
5906,610450,99999,20140108,67.0,28.2,1014.4,964.3,9.3,3.0,6.0,999.9,84.2,57.2,0.00I,999.9,0
5907,610450,99999,20140109,68.5,29.8,1014.6,964.3,6.1,3.1,6.0,999.9,82.4,54.5,0.00I,999.9,0
5908,610450,99999,20140110,68.2,28.9,1016.2,965.9,1.4,3.4,6.0,999.9,80.6,57.4,0.00I,999.9,0
5909,610450,99999,20140111,68.4,27.8,1016.4,966.4,0.9,4.1,6.0,999.9,80.6,57.2,0.00I,999.9,0
5910,610450,99999,20140112,69.3,28.3,1016.9,966.6,1.0,3.4,6.0,999.9,83.3,58.1,0.00I,999.9,0
5911,610450,99999,20140113,68.1,25.6,1015.5,965.4,2.3,2.3,4.1,999.9,83.3,53.6,0.00I,999.9,0
5912,610450,99999,20140114,69.2,26.1,1012.8,962.7,8.5,1.1,4.1,999.9,86.9,48.2,0.00I,999.9,0
5913,610450,99999,20140115,71.5,28.1,1012.3,962.4,8.5,0.6,1.9,999.9,91.4,51.8,0.00I,999.9,0
5914,610450,99999,20140116,74.8,23.2,1013.1,963.8,9.3,0.8,1.9,999.9,93.2,56.3,0.00I,999.9,0
5915,610450,99999,20140117,74.3,22.9,1014.0,964.7,9.3,2.6,6.0,999.9,91.4,55.4,0.00I,999.9,0
5916,610450,99999,20140118,74.4,23.7,1013.5,964.2,4.5,2.6,6.0,999.9,89.6,59.0,0.00I,999.9,0
5917,610450,99999,20140119,76.5,22.9,1014.0,964.3,4.5,1.4,1.9,999.9,103.1*,59.9,0.00I,999.9,0
5918,610450,99999,20140120,77.1,21.3,1013.3,963.6,5.6,3.1,6.0,999.9,92.3,60.8,0.00I,999.9,0
5919,610450,99999,20140121,74.3,22.6,1012.2,962.6,9.3,2.0,4.1,999.9,88.7,59.0,0.00I,999.9,0
5920,610450,99999,20140122,76.6,21.2,1010.9,961.6,9.1,2.9,8.0,999.9,94.1,60.3,0.00I,999.9,0
5921,610450,99999,20140123,73.7,23.4,1010.5,961.0,4.5,1.4,4.1,999.9,92.3,54.7,0.00I,999.9,0
5922,610450,99999,20140124,73.7,22.3,1010.5,960.9,5.7,1.7,4.1,999.9,92.3,59.9,0.00I,999.9,0
5923,610450,99999,20140125,74.5,23.8,1010.2,960.8,3.7,2.0,4.1,999.9,93.2,58.1,0.00I,999.9,0
5924,610450,99999,20140126,77.4,24.3,1009.6,961.1,8.5,0.6,1.9,999.9,96.1,57.2,0.00I,999.9,0
5925,610450,99999,20140127,75.7,25.8,1009.5,960.3,8.4,3.2,6.0,999.9,86.9,66.4,0.00I,999.9,0
5926,610450,99999,20140128,75.0,24.9,1009.7,960.0,8.6,2.9,6.0,999.9,86.9,59.0,0.00I,999.9,0
5927,610450,99999,20140129,74.7,23.0,1009.9,960.5,9.3,2.6,6.0,999.9,90.5,60.1,0.00I,999.9,0
5928,610450,99999,20140130,78.7,26.5,1007.7,959.5,9.3,2.0,4.1,999.9,97.7,52.0*,0.00I,999.9,0
5929,610450,99999,20140131,84.8,47.7,1008.1,959.6,8.3,2.8,6.0,999.9,99.5,71.6,0.00I,999.9,0
5930,610450,99999,20140201,78.7,43.2,1010.0,961.3,7.1,3.5,6.0,999.9,89.6,71.6,0.00I,999.9,0
5931,610450,99999,20140202,70.0,23.7,1012.0,962.3,4.4,4.0,9.9,999.9,82.4,60.8,0.00I,999.9,0
5932,610450,99999,20140203,72.3,25.2,1011.6,961.9,3.9,4.4,8.0,999.9,83.3,59.9,0.00I,999.9,0
5933,610450,99999,20140204,73.7,26.6,1012.0,962.3,4.4,2.0,4.1,999.9,86.9,59.9,0.00I,999.9,0
5934,610450,99999,20140205,75.7,29.8,1012.9,963.2,4.8,4.3,8.0,999.9,91.4,62.6,0.00I,999.9,0
5935,610450,99999,20140206,77.5,20.8,1012.6,963.3,8.8,3.3,6.0,999.9,88.5,64.4,0.00I,999.9,0
5936,610450,99999,20140207,75.0,23.7,1013.0,963.6,4.5,3.2,8.0,999.9,89.6,64.4,0.00I,999.9,0
5937,610450,99999,20140208,74.7,19.8,1013.4,963.9,4.7,2.5,4.1,999.9,88.2,62.8,0.00I,999.9,0
5938,610450,99999,20140209,74.0,24.6,1013.1,963.5,3.8,3.0,8.0,999.9,88.7,59.9,0.00I,999.9,0
5939,610450,99999,20140210,73.7,26.4,1012.8,963.2,8.2,1.8,4.1,999.9,88.9,59.9,0.00I,999.9,0
5940,610450,99999,20140211,77.4,23.5,1012.5,963.1,5.9,2.0,4.1,999.9,90.5,62.6,0.00I,999.9,0
5941,610450,99999,20140212,74.6,20.8,1012.4,963.0,8.4,1.7,4.1,999.9,90.5,55.4*,0.00I,999.9,0
5942,610450,99999,20140213,73.9,20.7,1013.3,963.6,6.7,4.0,8.0,999.9,90.3,58.3,0.00I,999.9,0
5943,610450,99999,20140214,72.3,20.9,1014.9,965.0,7.2,3.7,8.0,999.9,86.0,59.4,0.00I,999.9,0
5944,610450,99999,20140215,73.8,17.9,1014.5,964.8,1.1,5.4,12.0,999.9,86.0,63.5,0.00I,999.9,0
5945,610450,99999,20140216,73.4,18.4,1014.0,964.1,1.6,3.4,8.0,999.9,86.9,56.5,0.00I,999.9,0
5946,610450,99999,20140217,75.3,17.6,1012.5,963.0,1.7,3.7,8.0,999.9,90.5,59.9,0.00I,999.9,0
5947,610450,99999,20140218,75.8,25.0,1012.7,963.3,6.2,2.6,8.0,999.9,90.1,61.5,0.00I,999.9,0
5948,610450,99999,20140219,74.2,24.9,1012.3,962.9,1.7,1.7,4.1,999.9,90.5,61.7,0.00I,999.9,0
5949,610450,99999,20140220,74.1,26.9,1010.4,961.0,7.6,0.7,1.9,999.9,93.9,57.2,0.00I,999.9,0
5950,610450,99999,20140221,77.2,28.1,1009.5,960.5,7.5,1.1,4.1,999.9,95.0*,61.9,0.00I,999.9,0
5951,610450,99999,20140222,81.2,20.1,1009.9,961.0,7.4,3.3,6.0,999.9,94.1,66.2,0.00I,999.9,0
5952,610450,99999,20140223,78.1,22.2,1010.0,961.0,4.4,1.5,4.1,999.9,95.0,64.4,0.00I,999.9,0
5953,610450,99999,20140224,77.9,26.2,1009.6,960.4,6.9,2.0,4.1,999.9,93.2,63.7,0.00I,999.9,0
5954,610450,99999,20140225,79.5,23.4,1008.5,959.7,5.8,2.5,6.0,999.9,95.9,66.2,0.00I,999.9,0
5955,610450,99999,20140226,80.2,22.9,1009.3,960.6,5.0,2.5,4.1,999.9,95.7,68.0,0.00I,999.9,0
5956,610450,99999,20140227,79.8,22.8,1008.4,959.7,2.3,2.0,6.0,999.9,96.8,66.7,0.00I,999.9,0
5957,610450,99999,20140228,83.4,23.4,1006.6,958.1,4.6,2.0,4.1,999.9,101.1,66.6,0.00I,999.9,0
5958,610450,99999,20140301,79.6,26.8,1009.0,960.4,3.3,3.0,6.0,999.9,88.7,73.4,0.00I,999.9,0
5959,610450,99999,20140302,78.2,29.4,1010.1,961.1,3.7,2.2,4.1,999.9,91.4,67.1,0.00I,999.9,0
5960,610450,99999,20140303,77.7,30.2,1010.5,961.6,6.2,1.2,1.9,999.9,93.2,65.3,0.00I,999.9,0
5961,610450,99999,20140304,77.3,26.4,1009.8,960.7,8.5,0.7,1.9,999.9,95.9,59.0,0.00I,999.9,0
5962,610450,99999,20140305,79.7,23.4,1009.0,960.1,9.3,1.0,1.9,999.9,99.5,63.1,0.00I,999.9,0
5963,610450,99999,20140306,82.4,25.2,1008.3,959.4,9.3,0.7,1.9,999.9,101.3,64.4,0.00I,999.9,0
5964,610450,99999,20140307,83.6,30.0,1007.0,958.6,8.9,1.0,4.1,999.9,101.3,69.8,0.00I,999.9,0
5965,610450,99999,20140308,83.6,24.8,1008.1,959.6,9.3,2.0,4.1,999.9,99.5,69.8,0.00I,999.9,0
5966,610450,99999,20140309,76.0,24.7,1009.9,961.0,8.2,3.4,8.0,999.9,90.5,66.2,0.00I,999.9,0
5967,610450,99999,20140310,74.9,20.1,1011.3,962.9,8.2,1.7,4.1,999.9,90.5,61.9,0.00I,999.9,0
5968,610450,99999,20140311,76.3,18.9,1012.2,963.0,8.9,2.7,6.0,999.9,93.2,61.2,0.00I,999.9,0
5969,610450,99999,20140312,78.0,20.8,1013.2,964.0,8.9,1.8,4.1,999.9,94.1,61.7,0.00I,999.9,0
5970,610450,99999,20140313,82.1,24.3,1011.6,962.7,2.3,1.5,4.1,999.9,98.6,68.9,0.00I,999.9,0
5971,610450,99999,20140314,84.8,26.8,1009.9,961.4,5.1,1.5,4.1,999.9,101.3,69.8,0.00I,999.9,0
5972,610450,99999,20140315,85.5,26.3,1008.9,960.6,7.7,2.3,6.0,999.9,103.1,73.8,0.00I,999.9,0
5973,610450,99999,20140316,88.0,29.9,1006.5,958.6,8.5,1.5,1.9,999.9,104.0,74.3,0.00I,999.9,0
5974,610450,99999,20140317,89.4,28.4,1006.5,958.6,8.0,1.0,1.9,999.9,105.3,75.2,0.00I,999.9,0
5975,610450,99999,20140318,86.8,27.0,1008.5,960.4,5.0,2.7,4.1,999.9,101.3,73.4,0.00I,999.9,0
5976,610450,99999,20140319,82.1,27.6,1009.9,962.8,5.0,2.6,6.0,999.9,95.9,71.6,0.00I,999.9,0
5977,610450,99999,20140320,82.3,28.3,1010.5,961.7,2.4,2.0,4.1,999.9,97.5,69.8,0.00I,999.9,0
5978,619680,99999,20140101,83.2,75.0,1009.2,1008.8,999.9,3.6,8.9,999.9,89.1,78.8,0.02E,999.9,0
5979,619680,99999,20140102,84.0,75.0,1010.2,1009.7,999.9,5.3,8.9,999.9,90.1,79.0,0.00I,999.9,0
5980,619680,99999,20140103,84.7,75.1,1010.8,1010.3,999.9,6.8,8.9,999.9,90.5,81.7,0.01G,999.9,0
5981,619680,99999,20140104,84.9,74.5,1010.3,1009.9,999.9,5.7,7.0,999.9,89.4*,81.3*,0.08G,999.9,0
5982,619680,99999,20140123,80.4,73.3,1012.0,1011.5,999.9,2.1,4.1,999.9,88.2,75.2,0.02G,999.9,0
5983,619680,99999,20140124,81.2,73.8,1010.6,1010.2,999.9,2.1,5.1,999.9,87.6*,75.7,0.20G,999.9,0
5984,619680,99999,20140211,79.3,73.7,1006.8,1006.3,999.9,5.2,8.0,999.9,84.4,73.8,0.79G,999.9,0
5985,619680,99999,20140212,80.7,73.6,1006.2,1005.8,999.9,9.7,15.9,999.9,86.5,77.4,0.39G,999.9,0
5986,619680,99999,20140213,81.9,74.7,1008.1,1007.6,999.9,5.1,8.0,999.9,87.4,77.2,0.16G,999.9,0
5987,619680,99999,20140214,81.7,74.1,1009.2,1008.8,999.9,5.0,7.0,999.9,88.0,76.3,0.12G,999.9,0
5988,619680,99999,20140215,81.7,74.8,1009.3,1008.8,999.9,3.6,6.0,999.9,87.6,76.3,0.12G,999.9,0
5989,619680,99999,20140216,79.4,74.2,1009.3,1008.8,999.9,2.9,5.1,999.9,86.7,74.1,0.28G,999.9,0
5990,619680,99999,20140217,81.0,74.7,1010.5,1010.1,999.9,5.0,8.0,999.9,88.0*,74.7,0.00G,999.9,0
5991,619680,99999,20140218,83.0,74.5,1011.4,1011.0,999.9,6.1,9.9,999.9,89.6,77.7*,0.00I,999.9,0
5992,619680,99999,20140219,81.5,74.7,1010.5,1010.0,999.9,2.5,5.1,999.9,89.4,77.4,0.00I,999.9,0
5993,619680,99999,20140220,78.4,74.1,1011.9,1011.4,999.9,1.7,6.0,999.9,80.2,76.6*,0.02G,999.9,0
5994,619680,99999,20140221,80.0,73.8,1013.1,1012.7,999.9,1.1,1.9,999.9,85.5,76.1,0.04G,999.9,0
5995,619680,99999,20140222,80.3,73.2,1011.8,1011.3,999.9,2.6,7.0,999.9,87.4,74.5*,0.01G,999.9,0
5996,619680,99999,20140223,78.2,72.2,1011.0,1010.5,999.9,2.7,5.1,999.9,86.4,73.0,0.28G,999.9,0
5997,619680,99999,20140224,79.9,72.9,1010.2,1009.7,999.9,3.3,7.0,999.9,86.7,74.5,0.08G,999.9,0
5998,619680,99999,20140225,80.6,72.9,1010.9,1010.4,999.9,2.5,5.1,999.9,87.8,73.4,0.01G,999.9,0
5999,619680,99999,20140226,82.9,73.3,1011.7,1011.2,999.9,2.1,2.9,999.9,89.2,75.6,0.01G,999.9,0
6000,619680,99999,20140227,81.3,73.7,1011.8,1011.3,999.9,1.5,4.1,999.9,89.1,74.7,0.00G,999.9,0
6001,619680,99999,20140228,81.4,73.5,1011.8,1011.3,999.9,3.3,5.1,999.9,89.8,75.4*,0.04G,999.9,0
6002,619680,99999,20140301,82.3,74.1,1012.2,1011.7,999.9,5.4,7.0,999.9,88.7,75.0,0.51G,999.9,0
6003,619680,99999,20140302,82.5,73.0,1012.3,1011.8,999.9,7.5,8.9,999.9,90.0,79.9,0.00G,999.9,0
6004,619680,99999,20140303,82.3,73.4,1011.9,1011.4,999.9,7.2,9.9,999.9,90.3,79.5,0.02G,999.9,0
6005,619680,99999,20140304,82.4,72.4,1012.1,1011.6,999.9,7.3,8.9,999.9,90.5,77.7,0.00G,999.9,0
6006,619680,99999,20140305,83.3,73.7,1011.2,1010.8,999.9,6.5,9.9,999.9,90.3,77.9,0.04G,999.9,0
6007,619680,99999,20140306,83.9,74.2,1011.5,1011.1,999.9,7.6,11.1,999.9,96.6*,79.5*,0.03G,999.9,0
6008,619680,99999,20140307,82.8,73.4,1011.7,1011.2,999.9,7.8,9.9,999.9,90.0,77.9,0.00G,999.9,0
6009,619680,99999,20140308,83.0,73.4,1012.2,1011.8,999.9,3.9,8.9,999.9,90.5,78.1*,0.00I,999.9,0
6010,619680,99999,20140309,82.9,73.1,1011.6,1011.2,999.9,8.1,9.9,999.9,91.0,77.2,0.00I,999.9,0
6011,619680,99999,20140310,83.9,73.6,1010.4,1010.0,999.9,9.7,11.7,999.9,90.5,81.0*,0.00I,999.9,0
6012,619680,99999,20140311,84.9,74.9,1010.9,1010.5,999.9,6.8,8.9,999.9,91.6,79.0,0.03G,999.9,0
6013,619680,99999,20140312,81.8,74.6,1011.3,1010.8,999.9,3.0,6.0,999.9,89.8,76.8,0.04G,999.9,0
6014,619680,99999,20140313,81.4,74.4,9999.9,9999.9,999.9,0.0,999.9,999.9,88.7,75.2,0.51G,999.9,0
6015,619680,99999,20140314,81.3,73.6,9999.9,9999.9,999.9,0.0,999.9,999.9,89.1,75.2,0.00G,999.9,0
6016,619680,99999,20140315,81.6,72.9,9999.9,9999.9,999.9,0.0,999.9,999.9,89.2,75.6*,0.00I,999.9,0
6017,626410,99999,20140101,73.0,59.4,1016.1,1011.1,12.4,12.1,23.3,999.9,83.3,69.4*,0.00I,999.9,0
6018,626410,99999,20140102,74.2,59.8,1016.1,1011.1,11.9,14.2,29.1,999.9,80.6,68.0,0.00I,999.9,0
6019,626410,99999,20140103,73.6,60.0,1016.0,1011.0,12.4,11.8,19.4,999.9,80.6,67.1,0.00I,999.9,0
6020,626410,99999,20140104,76.6,64.2,1013.6,1008.6,12.4,9.2,12.0,999.9,82.0,70.2,0.00I,999.9,0
6021,626410,99999,20140105,75.3,62.7,1012.4,1007.4,12.4,14.2,18.1,999.9,81.0,71.2,0.00I,999.9,0
6022,626410,99999,20140106,70.8,51.5,1015.0,1010.0,11.7,15.3,23.3,999.9,76.8*,67.6*,0.00I,999.9,0
